UniqueId,Name,Started,AcresBurned,PercentContained,Counties,CanonicalUrl
881c8c4f-2fc9-4272-9009-9ada334cedf3,Comanche Fire Complex,2011-09-10T04:00:00Z,29338,100,Kern,/incidents/2011/9/10/comanche-fire-complex/
7ee515ca-4ce1-41da-9f2c-e1b2f541c89d,Breckenridge Complex,2011-09-10T10:55:00Z,25213,100,Kern,/incidents/2011/9/10/breckenridge-complex/
4bb50617-0e74-40d2-a8b4-3c290802e743,Canyon Fire,2011-09-04T11:30:00Z,14585,100,Kern,/incidents/2011/9/4/canyon-fire/
756ad033-959a-4277-bc7b-6993031407c9,Eagle Fire,2011-07-21T22:40:00Z,14100,100,San Diego,/incidents/2011/7/21/eagle-fire/
428fd528-450c-4542-9692-58bfa084164c,Keene Complex Fires,2011-09-10T02:30:00Z,10470,100,Kern,/incidents/2011/9/10/keene-complex-fires/
d074d5e6-5ea6-4d1e-be5b-84e4f7252c88,John Fire,2011-09-13T13:54:00Z,5353,100,Inyo,/incidents/2011/9/13/john-fire/
20779f37-5cf2-4df3-ad04-1f20838110f0,Motor Fire,2011-08-25T12:00:00Z,5231,100,Mariposa,/incidents/2011/8/25/motor-fire/
96dbcbd4-4958-4799-8801-e1970d758616,Antelope Fire,2011-06-19T10:15:00Z,5196,100,Kern,/incidents/2011/6/19/antelope-fire/
96dbcbd4-4958-4799-8801-e1970d758616,Antelope Fire,2011-06-19T10:15:00Z,5196,100,San Luis Obispo,/incidents/2011/6/19/antelope-fire/
68576615-b3af-4afa-b1e6-2aac11b6c859,Quinn Fire,2011-06-21T12:15:00Z,3147,100,Kern,/incidents/2011/6/21/quinn-fire/
43240199-a5d0-46ca-a4b3-76d2f8d92677,Scorpion Complex,2011-07-15T18:45:00Z,2945,100,Modoc,/incidents/2011/7/15/scorpion-complex/
b4128bec-27cf-4a01-aa16-4e4033c0f51e,Ken Fire,2011-08-22T13:03:00Z,2507,100,San Bernardino,/incidents/2011/8/22/ken-fire/
88e2464e-fcdd-4389-bd3f-a42a9b6ce4f1,Annie Fire,2011-08-18T11:00:00Z,2491,100,Modoc,/incidents/2011/8/18/annie-fire/
963fd60a-30c5-4d18-bfe5-3ef7f582be97,Kern County Lightning Fires,2011-09-23T17:00:00Z,2470,100,Kern,/incidents/2011/9/23/kern-county-lightning-fires/
c3f9a170-afca-4c47-8c43-3f2b5824c546,Great Fire,2011-10-01T12:53:00Z,2135,100,San Diego,/incidents/2011/10/1/great-fire/
ff13a744-b110-4773-9b88-71bca60c1fe8,Spanish Fire,2011-07-01T20:52:00Z,2011,100,Humboldt,/incidents/2011/7/1/spanish-fire/
0e4490a2-bd1a-4b76-bd15-80a904acc757,Canyon Fire,2011-06-20T16:07:00Z,2011,100,Trinity,/incidents/2011/6/20/canyon-fire/
fc9bc438-ac1a-42c9-b2e9-eca0bd9cb137,Cougar  Fire,2011-06-08T15:00:00Z,2000,100,Modoc,/incidents/2011/6/8/cougar-fire/
e1b5a52c-d446-403f-b710-801bd3c4213e,Ruth Fire,2011-09-23T12:00:00Z,1460,100,Trinity,/incidents/2011/9/23/ruth-fire/
9f0933c0-d267-4559-b0e0-2cf336724eb8,Soda Fire,2011-09-03T14:57:00Z,1300,100,San Luis Obispo,/incidents/2011/9/3/soda-fire/
736f80b5-e55d-4270-bddd-b433023ec7ff,Stage Fire,2011-06-27T13:44:00Z,1213,100,Tulare,/incidents/2011/6/27/stage-fire/
736f80b5-e55d-4270-bddd-b433023ec7ff,Stage Fire,2011-06-27T13:44:00Z,1213,100,Kern,/incidents/2011/6/27/stage-fire/
6583e040-9f77-48f4-9f46-f7eeffcf3fa3,Hill Fire,2011-09-02T13:00:00Z,1158,100,San Bernardino,/incidents/2011/9/2/hill-fire/
48de98d3-15fb-42e3-b8e7-d2fae03f1e75,TCU September Lightning,2011-09-09T07:33:00Z,1135,100,Calaveras,/incidents/2011/9/9/tcu-september-lightning/
beb51fb2-7a23-4b33-94a0-d0c77c9b2e8e,Cove Fire,2011-05-27T12:30:00Z,1122,100,Kern,/incidents/2011/5/27/cove-fire/
91eab2fd-6e29-4bef-89f2-9bae0b2dc47b,Milton Fire,2011-09-09T19:00:00Z,1112,100,Stanislaus,/incidents/2011/9/9/milton-fire/
c1e7b2c5-bc40-410e-9103-22fe89d1dd5c,Buckeye Fire,2011-09-25T11:00:00Z,1040,100,Mono,/incidents/2011/9/25/buckeye-fire/
e68165d0-5025-4700-a96c-976263b94364,Gilman Fire,2011-08-06T16:01:00Z,945,100,Riverside,/incidents/2011/8/6/gilman-fire/
7fe9b77d-2e64-4b32-baca-08ac4e910757,Center Fire,2011-03-18T15:18:00Z,850,100,Inyo,/incidents/2011/3/18/center-fire/
fc4a7da8-0375-4918-b55b-9a476bf9724c,Granite Fire,2011-07-09T15:49:00Z,832,100,Tulare,/incidents/2011/7/9/granite-fire/
fd90df1f-62d9-4668-b9cf-e2d7fd1942b8,Metz Fire,2011-05-12T18:18:00Z,832,100,Monterey,/incidents/2011/5/12/metz-fire/
c844bcae-2945-469f-8ba4-2a0cf0f71d33,Tuolumne-Calaveras Wind Event,2011-12-01T07:08:00Z,781,100,Tuolumne,/incidents/2011/12/1/tuolumne-calaveras-wind-event/
c844bcae-2945-469f-8ba4-2a0cf0f71d33,Tuolumne-Calaveras Wind Event,2011-12-01T07:08:00Z,781,100,Calaveras,/incidents/2011/12/1/tuolumne-calaveras-wind-event/
da76dc2e-f17b-498a-aeed-1d6a3843a520,Beacon Fire,2011-08-27T17:50:00Z,715,100,Solano,/incidents/2011/8/27/beacon-fire/
1e2b1ca4-d77c-42cd-a6fa-e51496b24d75,Figueroa Fire,2011-09-03T13:00:00Z,698,100,Santa Barbara,/incidents/2011/9/3/figueroa-fire/
2ac89454-1525-4f0a-97e6-81217e7da125,Mint Fire,2011-09-17T08:00:00Z,634,100,Los Angeles,/incidents/2011/9/17/mint-fire/
c1c1c8a0-0172-4d83-84e3-cd62dc915cc1,Pass Fire,2011-08-03T12:03:00Z,617,100,Mendocino,/incidents/2011/8/3/pass-fire/
16240be7-cdf4-44fe-8757-63a0a7c4130a,Rest Fire,2011-06-26T12:12:00Z,576,100,Merced,/incidents/2011/6/26/rest-fire/
